Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001360067,2,1,1,-,2,-,3,1,1,-
1001360068,-,3,1,-,3,-,1,3,-,-
1001360069,1,1,4,-,3,1,4,-,1,3
1001360081,-,14,2,-,2,1,3,2,-,7
1001360089,-,2,-,-,8,3,13,2,-,-
1001360090,3,4,4,-,-,-,4,2,-,-
1001370006,2,6,3,-,-,1,4,4,-,-
1001370016,2,3,1,-,1,2,1,6,-,9
1001370017,1,1,6,-,6,3,4,1,-,8
1001370018,1,4,2,-,-,-,4,5,-,1
1001370019,1,-,2,-,-,2,4,1,-,-
1001370020,2,2,2,-,6,1,2,3,-,1
1001370026,1,1,4,-,1,-,1,1,-,4
1001370027,-,-,1,-,1,1,-,-,-,1
1001370028,2,-,2,-,1,1,1,1,-,5
1001370029,2,2,1,-,2,1,1,2,-,1
1001380034,1,3,1,1,-,2,1,2,-,-
1001380037,2,-,1,-,1,1,1,2,-,-
1001380038,1,4,1,1,-,1,1,1,-,-
1001380039,1,8,1,-,-,3,9,2,4,2
1001460147,-,-,-,-,-,-,-,-,-,-
1001460156,-,-,-,-,-,-,-,-,-,-
1001460162,-,-,-,-,-,-,-,-,-,-
1001460170,-,-,-,-,-,-,-,-,-,-
1001460176,-,-,-,-,-,-,-,-,-,-
1001470051,-,-,-,-,-,-,-,-,-,-
1001470062,-,-,-,-,-,-,-,-,-,-
1001470080,-,-,-,-,-,-,-,-,-,-
1001470100,-,-,-,-,-,-,-,-,-,-
1001470111,-,-,-,-,-,-,-,-,-,-
1001470139,-,-,-,-,-,-,-,-,-,-
1001470144,-,-,-,-,-,-,-,-,-,-
1001470151,-,-,-,-,-,-,-,-,-,-
1001470159,-,-,-,-,-,-,-,-,-,-
1001470167,-,-,-,-,-,-,-,-,-,-
1001470224,-,-,-,-,-,-,-,-,-,-
1001470236,-,-,-,-,-,-,-,-,-,-
1001470241,-,-,-,-,-,-,-,-,-,-
1001470247,-,-,-,-,-,-,-,-,-,-
1001470253,-,-,-,-,-,-,-,-,-,-
1001480009,-,-,-,-,-,-,-,-,-,-
1001480016,-,-,-,-,-,-,-,-,-,-
1001480021,-,-,-,-,-,-,-,-,-,-
1001480028,-,-,-,-,-,-,-,-,-,-
1001480035,-,-,-,-,-,-,-,-,-,-
1001480063,-,-,-,-,-,-,-,-,-,-
