Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001220266,-,16,8,13,-,1,6,-,4,-
1001220272,-,12,3,3,-,1,2,-,-,-
1001220279,8,12,7,9,-,-,3,1,-,-
1001230109,1,6,4,1,-,4,16,12,7,-
1001230120,9,17,1,1,-,4,20,10,17,-
1001230127,-,11,6,7,1,1,3,1,1,1
1001230133,-,10,12,-,-,2,8,14,4,-
1001230139,-,7,-,-,-,8,15,8,11,1
1001230142,9,7,1,18,1,2,15,2,2,-
1001230143,1,3,4,2,-,3,22,12,10,-
1001230150,2,23,9,4,-,-,6,1,2,-
1001230153,2,23,-,1,1,1,20,12,4,1
1001230162,4,12,10,2,-,1,26,10,2,-
1001230164,-,7,5,-,-,-,8,9,3,1
1001230170,1,4,3,6,-,4,14,-,11,-
1001230182,1,7,9,2,-,-,9,4,1,-
1001230193,-,23,5,3,-,4,8,2,7,-
1001230213,1,38,5,2,-,-,4,-,-,-
1001230233,7,12,16,1,-,4,10,3,4,-
1001230235,1,16,3,2,1,1,15,3,2,-
1001230243,5,25,3,12,-,2,15,-,4,-
1001230254,2,6,4,4,-,5,11,-,2,-
1001230270,2,5,11,8,-,-,9,9,5,-
1001240023,2,5,1,1,-,-,11,7,11,-
1001240036,-,11,-,2,-,6,35,3,1,-
1001240046,-,6,-,-,-,3,21,4,-,1
1001240051,2,26,4,8,-,3,8,1,5,-
1001240055,1,17,1,-,-,13,36,6,6,-
1001240075,-,13,4,6,-,1,12,6,11,-
1001240079,-,32,19,9,-,1,6,-,-,-
1001240084,6,10,8,-,-,5,21,3,8,-
1001240089,1,12,17,3,-,4,12,-,1,-
1001240099,4,24,23,10,-,-,3,-,2,-
1001240109,2,9,-,1,-,4,18,6,12,-
1001240111,9,50,6,5,1,1,7,1,1,-
1001240119,7,10,2,14,3,4,10,-,1,-
1001240127,1,23,8,3,1,1,1,1,2,-
1001240128,-,21,3,2,-,-,4,3,1,-
1001240130,6,7,15,12,-,1,9,-,2,-
1001240135,-,6,-,-,2,4,22,9,7,3
1001240141,-,6,1,2,-,1,15,6,4,2
1001240144,7,5,-,-,-,5,33,10,2,-
1001240145,-,7,7,4,-,-,6,-,-,-
1001240148,-,28,5,21,1,1,18,6,7,-
1001240153,2,28,6,6,-,6,39,5,21,-
1001240165,5,15,10,4,-,2,4,5,6,-
1001240173,3,17,4,11,-,-,7,2,2,-
1001250008,3,51,4,5,-,-,2,1,-,-
1001250027,1,11,4,6,-,-,27,17,7,-
1001250040,7,14,6,7,-,5,9,3,3,-
1001250054,2,15,-,1,-,-,22,1,-,-
1001250067,1,13,14,7,-,4,5,-,-,-
1001250069,9,9,5,3,-,-,14,7,3,1
1001250075,1,12,-,5,-,1,11,6,1,-
1001250085,2,34,4,13,1,7,21,6,2,-
1001250093,2,11,2,-,-,3,58,2,6,-
1001250101,-,1,-,-,-,-,16,6,3,-
1001250106,2,12,7,2,1,1,16,4,4,-
