Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001110015,-,-,509,721,-,666,-,-,965,-
1001110031,-,-,-,1332,-,-,408,-,699,-
1001110047,640,-,-,1118,-,-,447,-,1033,-
1001110049,-,-,636,853,-,585,-,-,511,-
1001110059,-,-,-,-,-,-,-,-,631,-
1001110068,-,-,-,954,-,-,-,-,-,-
1001110069,-,-,-,889,-,-,-,-,-,-
1001110070,-,971,-,960,-,652,789,501,683,-
1001110091,-,745,-,838,-,-,-,-,1049,-
1001110095,-,-,620,-,-,-,503,-,1246,-
1001110096,216,-,-,577,-,-,479,-,788,-
1001110098,-,-,-,471,-,-,433,-,956,-
1001110111,816,474,-,-,-,-,310,629,567,-
1001110117,-,-,1024,633,-,-,-,724,880,-
1001110119,640,124,-,857,-,-,472,-,814,-
1001110120,-,459,-,805,-,559,-,-,487,-
1001110121,355,-,-,-,-,-,-,630,867,-
1001110160,-,279,-,738,-,-,418,-,1092,-
1001110165,-,121,-,1731,-,-,417,-,904,-
1001110166,-,-,-,908,-,-,436,-,567,-
1001110167,-,279,-,2221,-,-,-,-,693,-
1001110168,-,430,-,1608,-,-,376,-,1890,-
1001130034,-,690,-,607,-,-,130,-,1345,-
1001130047,682,-,-,-,-,-,282,-,1798,-
1001130048,-,-,685,1066,-,-,-,-,811,-
1001130049,-,446,-,930,-,-,284,-,916,-
1001130050,591,-,-,854,-,-,248,-,580,-
1001130066,-,-,-,-,-,-,346,-,768,-
1001130067,-,384,-,811,-,-,-,-,1512,-
1001130068,635,439,-,918,-,636,-,-,812,-
1001130069,-,-,-,653,-,-,430,-,662,-
1001130070,-,439,-,1171,-,-,-,-,984,-
1001160016,-,-,-,-,-,628,429,-,500,-
1001160035,312,-,-,547,-,-,1,-,-,-
1001160048,492,-,-,730,-,-,-,-,-,-
1001160051,386,-,-,-,-,-,462,-,712,-
1001160059,-,-,-,1250,-,-,166,-,542,-
1001160069,-,320,-,860,-,-,-,-,777,-
1001160080,249,-,-,-,-,-,445,-,674,-
1001160087,-,-,-,896,-,630,-,-,905,-
1001160097,460,-,-,749,-,-,701,-,967,-
1001160106,-,-,-,559,-,-,382,-,-,-
1001180082,-,-,-,1028,-,558,-,-,835,-
1001180093,332,-,-,-,-,-,-,-,467,-
1001180104,-,-,-,948,-,494,-,-,-,-
1001180113,-,-,-,890,-,-,-,-,-,194
1001180121,-,455,-,766,-,-,-,-,-,-
1001180122,-,411,-,877,-,611,-,-,1325,-
1001180123,-,-,-,559,-,700,-,1286,-,-
1001180131,-,578,-,540,-,-,410,-,989,-
1001180142,702,-,-,-,-,-,447,-,673,-
1001180151,-,-,-,1137,-,1238,-,-,1420,-
1001180159,-,-,-,649,-,-,453,561,-,-
1001180169,-,-,-,1125,-,-,-,-,633,-
1001180178,-,281,-,332,-,-,-,-,-,-
1001180186,850,-,-,795,-,-,408,-,-,-
1001180197,-,-,-,571,-,-,467,-,922,-
1001190006,-,397,-,831,-,-,-,-,-,-
1001190016,577,-,-,462,-,-,-,-,1047,-
1001190025,-,-,-,764,-,-,433,915,-,-
1001190028,-,248,-,829,-,392,525,-,-,-
1001190031,-,-,-,-,-,621,-,-,406,-
1001190039,-,-,-,-,-,-,-,-,885,-
1001190040,-,-,-,613,-,605,-,-,-,-
1001190046,304,-,-,-,-,693,-,-,853,-
1001190049,-,357,-,809,-,-,-,-,593,-
1001190059,222,-,-,938,-,-,-,-,1165,-
1001190068,727,-,-,-,-,-,-,595,701,-
1001190078,-,422,-,1042,-,-,-,-,1299,-
1001190085,-,-,-,710,-,395,281,-,511,-
1001190093,494,419,-,-,-,-,-,-,372,-
1001200014,-,-,-,-,-,635,824,-,838,-
1001200019,500,384,-,502,-,-,-,-,-,-
1001200024,-,-,-,555,-,-,-,-,783,-
