Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1000525,8.1k,19.2k,0.3k,0.7k,3.8k,2.4k,10.0k,0.0k,0.0k,5.3k
100070,0.4 mil,13.5 mil,0.7 mil,1.4 mil,0.5 mil,0.0 mil,11.6 mil,0.0 mil,1.0 mil,0.5 mil
100072,3.7 mil,16.3 mil,14.3 mil,30.0 mil,5.2 mil,8.6 mil,24.6 mil,72.4 mil,8.9 mil,2.4 mil
100080,0.0 mil,13.2 mil,62.7 mil,1.9 mil,0.0 mil,0.0 mil,13.5 mil,5.1 mil,0.3 mil,0.5 mil
100081,0.0 mil,16.3 mil,0.0 mil,0.3 mil,6.5 mil,1.5 mil,19.1 mil,6.3 mil,3.5 mil,0.0 mil
100092,0.0k,18.9k,0.7k,1.2k,0.5k,0.0k,11.3k,46.9k,0.0k,2.7k
1001000016,3.4k,27.0k,1.7k,20.2k,0.6k,0.2k,14.5k,0.3k,2.2k,0.3k
1001000017,0.5k,12.2k,1.5k,0.7k,0.2k,0.0k,19.6k,78.0k,10.1k,1.0k
1001000029,13.8k,23.7k,0.7k,2.5k,0.6k,0.0k,19.8k,63.4k,2.4k,5.7k
1001000044,0.2k,9.2k,0.0k,4.0k,0.0k,0.0k,19.8k,0.3k,2.0k,3.4k
1001000054,0.0k,21.3k,0.9k,4.5k,0.4k,0.0k,21.9k,0.6k,0.7k,0.0k
1001010020,0.0k,17.4k,1.2k,0.6k,0.1k,0.0k,21.4k,0.5k,0.4k,0.4k
1001010041,0.0k,11.6k,0.4k,7.6k,7.0k,0.0k,18.5k,0.1k,0.0k,0.3k
1001010047,0.2k,48.3k,0.2k,1.6k,6.7k,0.4k,20.5k,0.7k,1.6k,0.8k
1001010060,0.3k,33.1k,1.3k,2.4k,0.3k,0.0k,12.8k,0.9k,6.5k,3.8k
1001010073,0.2k,27.8k,49.6k,3.2k,4.2k,0.0k,9.1k,0.1k,8.2k,0.0k
1001010082,1.4k,29.5k,2.5k,1.8k,0.8k,0.0k,20.3k,0.1k,9.0k,0.0k
1001010086,0.0k,11.5k,0.0k,0.6k,1.2k,0.0k,32.1k,1.3k,10.8k,10.5k
1001010089,0.0k,12.3k,0.0k,4.2k,0.3k,1.9k,14.6k,2.6k,1.7k,1.7k
1001010097,0.0k,10.3k,43.5k,1.0k,0.0k,0.0k,9.6k,0.7k,1.2k,0.6k
1001010098,0.0k,22.7k,0.7k,1.9k,0.0k,0.0k,50.0k,55.2k,1.1k,0.7k
1001010106,0.0k,13.5k,1.4k,8.8k,0.0k,0.1k,14.3k,1.3k,1.4k,0.0k
1001010108,0.0k,29.9k,108.3k,1.4k,10.9k,2.1k,21.1k,2.3k,4.8k,0.3k
1001010113,0.0k,22.8k,56.9k,1.4k,0.0k,0.0k,19.2k,7.0k,1.7k,0.8k
1001010129,0.0k,34.2k,1.4k,1.9k,5.8k,0.0k,8.5k,0.8k,1.0k,0.0k
1001010139,25.7k,29.8k,0.7k,2.2k,4.7k,0.0k,36.4k,1.5k,0.8k,1.0k
1001020025,0.1k,18.1k,10.9k,2.7k,0.6k,0.1k,36.6k,113.2k,2.7k,0.7k
1001020027,0.0k,27.9k,0.6k,0.8k,0.0k,20.4k,20.9k,6.1k,0.5k,3.8k
1001020035,7.4k,10.0k,0.0k,5.1k,0.5k,0.0k,21.6k,0.5k,2.0k,0.6k
1001020036,0.0k,12.1k,1.2k,10.7k,8.2k,0.0k,20.6k,58.1k,1.3k,0.9k
1001020042,0.1k,22.0k,0.1k,26.3k,0.3k,0.0k,13.7k,0.3k,0.5k,0.4k
1001020048,0.0k,18.7k,0.5k,1.4k,0.0k,0.0k,32.5k,73.0k,8.8k,8.0k
1001020050,0.6k,13.4k,0.8k,0.0k,0.6k,2.4k,22.1k,0.8k,0.6k,0.3k
1001020054,0.0k,21.1k,65.7k,6.5k,2.4k,0.0k,22.1k,0.6k,1.3k,4.8k
1001020062,0.0k,30.6k,0.7k,2.6k,0.3k,0.0k,13.6k,0.0k,6.7k,5.1k
