Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001090130,2,1,2,4,7,1,0,0,0,1
1001090135,3,5,3,1,0,3,5,2,3,7
1001090145,4,7,5,4,5,1,2,4,2,3
1001090154,5,4,8,6,5,3,2,2,2,2
1001090170,5,3,2,3,5,3,1,4,1,2
1001090181,1,1,0,0,1,4,3,3,1,3
1001090187,4,8,5,4,8,5,4,3,3,2
1001090193,1,0,0,0,1,4,4,2,2,0
1001090200,2,1,2,0,1,5,3,2,6,3
1001090206,2,3,2,4,4,5,3,1,1,3
1001100009,2,0,1,0,1,6,4,4,5,3
1001100015,3,1,4,0,1,5,6,4,1,4
1001100016,3,2,3,1,4,3,0,1,1,0
1001100017,4,7,6,6,6,1,2,0,3,2
1001100055,3,4,3,5,5,0,2,2,2,1
1001100063,2,3,1,1,2,2,4,5,4,6
1001100064,0,1,1,2,4,4,4,0,1,3
1001100072,1,2,4,2,3,1,2,2,1,2
1001100073,0,1,4,1,1,5,4,3,2,4
1001100099,4,5,3,3,4,2,0,0,1,1
1001100107,2,2,2,3,2,1,0,2,0,1
1001100108,3,3,4,3,3,2,0,2,1,1
1001100110,4,3,1,1,5,1,1,2,1,0
1001100111,3,3,5,5,5,0,0,1,2,0
1001100113,3,0,0,0,1,1,5,4,2,4
1001100119,6,2,3,2,4,2,2,0,2,1
1001100120,1,0,0,2,1,7,3,5,2,3
1001100121,2,2,5,2,3,2,0,2,1,2
1001110006,5,4,7,5,4,2,2,2,3,3
1001110014,1,3,1,1,5,3,6,5,3,5
1001110015,5,6,3,3,5,1,1,0,0,2
1001110031,2,0,1,1,2,3,5,2,3,4
1001110047,5,4,4,6,5,6,6,5,1,2
1001110049,3,4,0,2,0,4,7,4,4,3
1001110059,0,1,1,2,0,6,5,3,4,3
1001110068,4,1,3,1,2,3,6,6,6,5
1001110069,3,4,2,3,5,5,4,3,4,7
1001110070,1,0,2,1,1,2,4,1,4,3
1001110091,4,0,3,2,1,0,0,1,2,1
1001110095,3,4,3,4,4,2,2,0,3,3
1001110096,2,6,5,2,5,1,0,2,3,3
1001110098,4,4,3,5,6,2,0,2,1,2
1001110111,1,1,0,3,3,4,6,2,3,3
1001110117,0,1,1,2,2,5,3,5,2,2
1001110119,1,7,6,4,3,0,2,0,3,2
1001110120,3,0,1,2,2,4,3,5,3,2
1001110121,3,4,4,2,2,0,1,1,0,1
1001110160,6,4,3,3,6,2,1,0,2,3
1001110165,2,2,2,1,4,3,5,5,5,8
1001110166,1,0,0,0,0,3,4,4,2,1
1001110167,2,1,1,3,2,4,6,3,7,7
1001110168,3,3,8,3,4,5,6,2,3,3
1001130034,3,4,3,4,2,1,2,0,0,1
1001130047,3,4,1,4,5,3,1,4,2,1
1001130048,1,0,0,0,1,4,3,4,5,2
1001130049,2,4,3,0,3,6,4,5,5,3
1001130050,1,1,2,1,2,3,6,5,6,3
1001130066,6,3,2,2,1,2,0,1,1,3
1001130067,6,6,5,6,6,3,2,2,0,1
1001130068,4,3,2,3,2,10,7,8,6,8
1001130069,0,0,1,1,0,5,3,5,3,0
1001130070,4,1,2,1,1,7,4,5,5,5
1001130414,3,2,0,3,1,4,5,5,3,4
1001130420,1,2,5,3,3,8,4,5,6,8
1001130423,6,7,4,3,8,0,1,0,3,1
1001140142,3,1,0,1,1,4,1,6,2,2
1001140158,2,3,6,4,4,0,2,1,0,1
1001140166,0,1,2,5,3,5,6,5,6,6
1001140180,2,1,2,2,4,0,0,1,0,0
1001140194,4,5,4,7,4,0,1,1,0,3
1001140198,2,0,0,0,1,3,2,2,3,4
1001140208,3,4,5,2,1,7,5,6,4,6
1001140213,1,2,1,2,0,6,3,5,7,7
1001140244,2,1,4,1,2,7,9,7,6,7
1001140250,5,2,6,4,2,2,0,0,1,0
1001140256,2,0,1,2,0,5,6,5,6,5
1001140261,7,5,4,4,6,3,3,3,3,4
1001140267,8,3,6,5,6,1,1,2,3,2
1001140273,2,1,0,0,1,5,4,5,5,6
1001140280,3,4,2,4,3,5,4,2,6,4
1001140302,3,1,1,2,3,4,5,3,3,5
1001140304,8,3,0,2,0,4,7,4,5,8
1001140305,2,2,2,0,3,5,5,3,1,1
1001140309,2,3,1,2,1,6,7,3,4,5
1001140311,1,1,2,2,2,5,5,1,2,4
1001140312,5,2,2,5,4,7,5,4,5,4
1001140317,4,7,5,4,7,5,2,3,3,4
1001140318,0,0,0,2,2,6,7,4,4,4
1001140341,7,3,3,5,5,1,3,0,2,0
1001140344,5,4,2,6,8,2,1,2,2,2
1001160016,5,5,1,1,3,0,1,2,0,1
1001160035,3,4,4,4,3,2,2,0,2,2
1001160048,4,9,8,4,1,0,0,3,0,1
1001160051,1,2,1,1,1,8,3,4,6,2
1001160059,0,1,0,0,1,5,4,2,5,4
1001160069,3,0,1,0,2,4,8,2,4,2
1001160080,4,4,4,3,4,4,4,4,2,6
1001160087,4,2,0,5,2,4,5,4,2,7
1001160097,4,2,5,1,2,7,5,6,3,3
1001160106,4,2,4,1,3,1,2,0,2,1
1001180082,3,3,4,2,3,4,1,5,4,8
1001180093,0,0,1,1,2,3,1,3,3,6
1001180104,7,7,2,5,8,2,3,1,4,4
1001180113,4,0,2,4,0,6,2,2,4,4
1001180121,1,1,1,0,1,5,3,4,6,4
1001180122,2,2,3,5,4,1,4,1,1,4
1001180123,4,2,1,3,5,0,3,0,1,4
1001180131,5,5,4,9,3,8,3,2,0,4
1001180142,3,2,1,1,2,6,4,1,5,5
1001180151,5,2,2,2,4,2,2,1,1,2
1001180159,1,1,1,1,0,2,7,3,5,2
1001180169,0,3,0,1,1,3,4,4,3,4
1001180178,2,2,2,4,1,1,1,1,0,2
1001180186,1,4,0,0,4,5,4,1,2,5
1001180197,4,4,5,3,6,4,2,2,0,0
