Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
31277,13.4k,11.4k,14.2k,12.2k,8.4k,9.3k,8.4k,9.1k,8.6k,5.9k
31298,13.9k,12.9k,14.2k,15.1k,12.0k,17.6k,16.8k,22.3k,18.7k,12.0k
320205,10.2k,9.6k,14.1k,15.5k,7.2k,13.9k,15.5k,21.4k,17.1k,9.3k
320269,13.2k,11.2k,16.5k,15.3k,9.7k,12.6k,11.2k,15.5k,13.1k,8.5k
320284,13.3k,11.1k,16.2k,12.4k,9.9k,14.5k,13.6k,15.5k,19.5k,11.0k
330039,10.4k,9.8k,13.9k,12.2k,7.6k,13.1k,14.5k,16.3k,13.7k,8.7k
330056,11.0k,12.4k,13.3k,13.1k,9.7k,8.9k,8.0k,9.7k,9.1k,6.2k
330063,12.4k,11.1k,15.1k,15.2k,8.4k,10.1k,9.1k,12.6k,11.8k,7.9k
330079,11.2k,13.0k,16.1k,13.8k,8.6k,11.4k,9.2k,12.0k,10.6k,6.5k
330141,12.7k,12.6k,17.3k,19.1k,10.4k,16.5k,13.6k,20.1k,19.6k,10.2k
330163,11.4k,12.2k,17.2k,14.4k,8.4k,13.6k,12.0k,17.3k,16.9k,10.2k
330192,13.4k,13.3k,16.5k,13.1k,8.9k,8.4k,8.9k,13.1k,14.6k,6.6k
330256,13.6k,11.8k,18.4k,15.6k,9.8k,14.6k,13.4k,19.4k,19.6k,9.7k
340566,8.3k,7.6k,9.5k,10.3k,5.6k,11.3k,9.8k,13.1k,11.3k,8.7k
340607,9.6k,8.4k,12.1k,11.2k,6.4k,11.5k,11.2k,14.4k,16.2k,8.6k
350551,18.4k,14.9k,19.3k,19.6k,11.7k,15.5k,13.5k,23.1k,17.9k,9.5k
350552,15.9k,15.5k,22.6k,20.1k,13.7k,12.5k,14.1k,15.9k,17.8k,10.2k
350553,15.1k,13.8k,18.6k,18.1k,9.7k,15.9k,14.3k,18.7k,17.5k,11.0k
350554,13.3k,11.1k,15.1k,13.6k,9.0k,7.4k,7.4k,10.8k,9.9k,5.8k
