Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001110166,2,4,3,1,6,-,5,3,-,5
1001110167,1,3,3,-,10,1,3,2,1,7
1001110168,1,7,5,-,19,4,5,2,-,10
1001130034,-,2,2,-,5,1,3,3,-,6
1001130047,-,7,5,-,9,-,1,4,-,10
1001130048,-,4,1,-,3,1,5,4,-,7
1001130049,-,6,3,-,11,2,2,6,-,9
1001130050,-,5,2,1,3,-,1,1,-,6
1001130066,2,4,1,2,6,4,2,1,2,5
1001130067,4,2,2,1,3,3,3,6,5,5
1001130068,1,3,3,3,5,2,2,1,1,6
1001130069,2,1,1,1,3,1,5,3,-,5
1001130070,3,4,3,3,7,4,4,1,1,6
1001160016,4,2,1,1,4,3,1,6,-,9
1001160035,1,2,2,-,3,2,4,3,1,5
1001160048,2,3,1,-,6,5,7,4,-,10
1001160051,-,2,4,-,10,2,3,2,-,9
1001160059,3,3,1,-,4,1,1,1,3,6
1001160069,2,2,1,-,5,-,3,2,-,5
1001160080,3,1,-,-,7,2,3,1,-,4
1001160087,-,2,1,-,11,3,3,1,-,6
1001160097,2,3,2,3,5,3,6,3,2,10
1001160106,1,2,2,1,5,3,2,1,-,3
1001180082,2,5,2,3,8,3,2,2,2,7
1001180093,5,2,2,2,3,-,5,1,1,5
1001180104,3,4,2,4,9,2,7,4,1,10
1001180113,5,4,3,-,9,1,3,2,3,7
1001180121,1,3,3,1,4,4,1,-,-,2
1001180122,-,3,4,3,14,2,4,1,-,6
1001180123,1,1,2,1,9,1,3,-,-,7
1001180131,1,3,3,1,12,-,4,3,-,8
1001180142,3,2,3,1,7,2,5,1,1,7
1001180151,2,3,3,-,5,3,7,3,-,9
1001180159,2,4,2,1,6,1,2,-,1,2
1001180169,3,3,-,-,7,2,2,2,-,5
1001180178,1,4,2,1,3,2,4,1,2,3
1001180186,1,4,3,-,9,1,1,5,-,6
1001180197,3,2,2,2,3,-,3,4,1,8
1001190006,2,7,3,2,9,2,2,3,2,11
1001190016,5,4,5,2,8,3,2,1,1,2
1001190025,2,3,2,1,6,2,4,3,-,8
1001190028,3,3,3,3,9,4,2,2,2,8
1001190031,-,2,1,1,6,2,4,1,-,7
1001190039,1,3,3,2,9,2,2,6,1,6
1001190040,4,5,5,1,6,2,1,-,1,3
1001190046,2,1,2,3,7,1,1,1,3,6
1001190049,3,3,-,1,6,1,1,3,-,2
1001190059,3,8,-,1,6,3,4,4,2,9
1001190068,2,2,2,1,3,2,4,2,-,7
1001190078,4,3,2,1,10,4,3,3,-,16
1001190085,-,3,1,-,5,1,3,4,-,5
1001190093,3,4,3,2,8,-,4,1,-,3
1001200014,1,-,-,-,3,3,2,2,-,7
1001200019,1,2,2,1,7,2,5,1,1,5
1001200024,1,5,1,1,6,3,7,3,1,5
1001200025,3,3,3,2,10,2,2,1,1,6
1001200033,4,2,1,1,11,1,3,1,5,12
1001200041,1,5,2,-,5,3,7,1,4,10
1001200042,3,1,4,1,6,2,4,1,-,9
1001200052,3,4,-,2,7,5,5,-,2,11
1001200058,2,3,2,1,9,1,2,3,-,8
1001200067,1,6,-,3,5,2,3,2,2,8
1001200073,1,7,2,1,5,1,6,1,2,6
1001200078,3,3,2,2,6,2,3,1,1,6
1001200081,-,2,3,-,9,1,3,3,1,10
1001200083,4,3,4,2,6,1,2,7,1,12
1001200090,2,3,2,-,1,3,3,2,-,7
1001200096,1,3,2,-,7,2,4,1,1,6
1001200109,2,4,2,-,5,2,2,1,1,3
1001200116,5,1,2,2,7,3,6,3,1,10
1001200133,4,4,2,1,8,3,3,2,1,4
1001200155,1,2,2,2,6,3,1,2,-,6
1001200177,1,3,2,1,5,2,3,2,-,3
1001200189,2,2,4,1,9,-,3,5,-,6
1001200197,1,8,4,3,11,-,3,6,-,14
1001200213,1,4,4,-,7,2,2,3,-,10
1001210070,2,2,3,-,5,-,3,2,-,7
1001210086,4,3,1,2,12,2,2,1,1,9
1001210093,2,3,3,-,9,2,6,3,3,7
1001210098,3,2,-,2,7,1,9,5,4,7
1001210107,-,3,1,2,5,-,4,5,1,3
1001210113,1,3,1,1,4,1,6,4,2,7
1001210125,1,4,2,2,4,2,3,2,-,4
1001210129,2,1,3,1,11,2,6,3,1,4
1001210134,-,2,3,3,8,1,4,3,3,7
1001210139,1,4,3,1,2,2,3,2,2,7
1001210144,3,5,4,2,12,4,4,2,2,18
1001210206,2,6,1,-,7,4,2,3,1,2
1001210217,2,-,2,-,4,5,2,4,2,6
1001210235,2,3,3,-,6,3,9,5,2,6
1001210241,-,4,3,-,11,2,1,3,1,16
1001220023,1,4,2,-,10,1,3,2,2,7
1001220027,3,4,2,-,12,2,1,4,2,16
1001220050,2,3,-,4,5,2,2,3,3,6
1001220051,1,3,1,1,13,4,2,3,1,6
1001220060,-,9,3,2,6,-,5,1,-,6
1001220070,3,4,2,1,7,2,2,-,-,3
1001220078,2,8,3,-,10,2,4,1,-,7
1001220085,5,4,1,2,7,1,3,6,4,7
1001220089,2,1,4,2,5,1,1,2,-,6
1001220096,1,7,6,1,4,3,5,1,1,6
1001220097,5,2,6,1,4,3,8,5,2,9
1001220103,2,2,3,1,10,2,4,1,2,5
1001220119,2,4,1,2,10,4,3,1,1,6
1001220147,2,4,2,-,4,3,2,1,3,5
1001220154,6,3,3,2,9,1,4,4,4,6
1001220243,5,4,4,4,9,3,5,-,1,13
1001220254,3,3,3,2,7,1,4,2,2,7
1001220266,3,2,2,1,12,4,4,3,3,5
1001220272,1,6,2,2,10,2,6,5,1,7
1001220279,3,4,1,2,3,2,1,3,2,5
1001230109,1,1,2,-,8,3,2,1,2,8
1001230120,3,4,-,1,12,3,5,3,-,5
1001230127,4,5,2,1,3,2,3,1,1,3
1001230133,1,1,3,-,5,5,3,4,-,8
1001230139,-,1,2,2,5,2,3,2,-,7
1001230142,4,6,3,3,9,-,4,6,3,9
1001230143,2,2,1,1,7,2,2,2,-,14
1001230150,3,5,5,2,10,1,6,4,3,11
1001230153,1,6,1,-,10,1,7,7,-,8
1001230162,3,1,3,3,12,2,3,3,2,6
1001230164,2,5,3,-,8,2,2,3,2,4
1001230170,4,2,-,-,9,3,3,1,1,5
1001230182,6,4,2,2,6,2,6,2,3,4
1001230193,2,3,3,3,3,4,1,4,1,5
1001230213,2,2,3,2,3,-,3,1,1,6
1001230233,3,5,2,-,9,4,4,4,-,10
1001230235,1,2,1,3,5,-,3,1,3,4
1001230243,2,2,3,-,12,3,4,4,2,9
1001230254,-,4,1,2,7,5,6,3,1,4
1001230270,2,5,2,2,7,2,5,3,2,12
1001240023,1,2,6,-,3,3,2,3,1,7
1001240036,2,3,2,-,9,1,7,2,4,5
1001240046,2,1,2,1,2,1,2,3,1,9
1001240051,4,6,3,-,9,1,3,3,-,5
1001240055,2,4,2,-,12,1,3,4,2,9
1001240075,-,-,1,-,11,2,6,2,-,11
1001240079,4,5,2,2,8,3,-,3,2,8
1001240084,-,3,5,2,5,2,2,2,1,5
1001240089,3,2,1,2,4,4,3,1,-,5
1001240099,-,6,1,3,7,3,5,3,1,5
1001240109,1,2,2,1,5,3,3,2,3,8
1001240111,2,5,3,2,7,3,2,3,3,8
1001240119,1,5,7,2,10,-,2,2,-,7
1001240127,2,1,3,4,6,3,2,2,-,4
1001240128,2,3,1,-,11,3,3,2,-,6
1001240130,1,2,1,3,3,5,3,2,1,8
1001240135,1,3,3,1,7,1,1,3,-,5
1001240141,2,5,3,-,14,3,6,3,1,5
1001240144,3,5,2,2,6,1,6,1,1,7
1001240145,1,2,3,3,3,4,2,1,-,4
1001240148,3,6,4,-,10,3,10,4,4,17
1001240153,1,1,3,-,14,-,4,2,3,10
1001240165,2,2,1,2,6,1,4,2,1,5
1001240173,4,5,3,1,10,-,4,3,-,5
1001250008,2,1,3,3,4,2,1,4,3,4
1001250027,5,8,3,-,9,2,3,5,1,19
1001250040,2,3,3,3,7,1,2,1,4,11
1001250054,2,6,2,1,4,-,3,1,1,2
1001250067,4,3,2,3,7,3,3,2,2,7
1001250069,3,5,3,1,5,5,3,1,-,9
1001250075,4,3,3,3,11,3,5,3,2,7
1001250085,6,6,2,2,11,2,3,2,2,9
1001250093,2,3,1,-,8,1,4,3,2,7
1001250101,4,2,2,1,4,1,4,3,1,5
1001250106,5,3,3,1,6,1,6,4,1,8
1001250171,2,2,2,-,14,2,3,3,-,6
1001250173,1,4,4,2,8,1,5,-,1,10
1001250177,3,1,2,2,9,3,9,2,1,4
1001250185,4,2,4,-,3,4,3,2,-,10
1001250193,2,1,3,-,1,4,2,1,1,3
1001250200,2,3,-,1,3,4,3,3,-,8
1001260017,3,3,2,2,3,1,3,2,2,5
1001260018,3,4,1,2,7,2,4,2,-,9
1001260029,2,6,3,5,7,1,3,1,5,8
1001260036,2,3,1,-,7,6,3,2,1,9
1001260045,6,7,4,2,8,3,5,6,3,11
1001260059,-,3,1,3,7,-,1,2,-,4
1001260071,2,1,4,2,7,1,7,2,2,14
1001260073,3,4,1,1,4,2,4,3,1,10
1001260081,2,5,2,-,4,1,2,2,1,5
1001260089,4,6,3,2,10,1,6,1,-,7
1001260103,3,6,5,2,13,-,3,2,-,10
1001260104,-,2,2,-,6,-,2,2,-,7
1001260105,-,2,-,-,6,-,2,1,2,7
1001260117,-,3,3,2,5,1,6,1,-,2
1001260129,2,4,5,1,5,2,5,-,-,2
1001260130,1,3,3,-,4,4,4,1,-,3
1001270018,1,2,2,2,5,2,3,1,-,7
1001270021,1,3,3,-,5,2,2,1,1,3
1001270027,-,1,-,-,4,3,5,2,-,7
1001270044,1,5,2,2,6,5,6,4,-,10
1001270047,5,6,1,2,8,2,5,3,-,9
1001270048,6,5,1,-,10,6,6,4,4,5
1001270049,2,7,-,2,13,3,7,1,-,11
