Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001050144,23.7k,9.0k,16.1k,15.3k,4.3k,11.7k,7.1k,16.8k,11.4k,6.9k
1001050156,15.3k,13.0k,26.7k,38.3k,9.7k,25.6k,10.4k,29.4k,30.7k,5.2k
1001050166,19.1k,8.7k,31.0k,8.1k,1.9k,20.4k,7.2k,14.5k,20.2k,6.5k
1001050175,15.2k,4.4k,12.1k,13.3k,5.3k,4.4k,3.5k,8.4k,6.5k,2.3k
1001050188,15.9k,10.5k,22.6k,31.3k,2.9k,23.7k,8.5k,27.6k,11.6k,8.6k
1001050209,25.3k,19.1k,27.1k,24.0k,10.0k,17.5k,15.0k,30.9k,39.6k,5.4k
1001070005,16.2k,24.6k,13.9k,39.6k,7.3k,13.6k,7.5k,25.7k,35.9k,5.2k
1001070013,26.4k,3.6k,18.1k,20.6k,8.7k,15.6k,6.6k,15.5k,13.6k,4.1k
1001070015,7.5k,3.5k,18.9k,11.1k,1.5k,6.6k,5.0k,10.3k,18.5k,4.0k
1001070017,11.2k,4.7k,20.6k,25.6k,9.7k,12.9k,10.2k,19.6k,16.9k,3.2k
1001070027,40.1k,21.0k,30.6k,32.8k,7.3k,19.4k,26.2k,37.4k,49.3k,10.7k
1001070035,15.8k,8.1k,27.7k,20.8k,4.9k,16.1k,8.0k,32.9k,21.4k,6.4k
1001070036,10.1k,14.0k,32.4k,15.0k,6.3k,14.9k,7.4k,17.3k,11.1k,1.9k
1001070042,13.7k,7.7k,21.2k,12.3k,2.5k,4.1k,2.7k,9.2k,22.6k,7.2k
1001070044,14.3k,11.8k,11.4k,24.6k,2.6k,10.5k,6.5k,12.1k,12.9k,4.3k
1001070051,13.9k,5.1k,15.0k,17.8k,2.4k,9.9k,9.3k,24.3k,17.5k,1.1k
1001070059,11.8k,9.9k,21.3k,29.8k,3.6k,14.6k,7.3k,23.6k,25.8k,8.3k
1001070068,9.0k,5.2k,25.8k,25.0k,6.3k,6.5k,4.1k,14.0k,20.2k,8.8k
1001070069,9.4k,10.1k,17.5k,18.8k,5.0k,9.6k,3.6k,7.1k,9.5k,1.8k
1001070070,19.8k,11.0k,33.9k,41.2k,9.1k,23.9k,16.1k,29.2k,18.1k,11.1k
1001070075,13.1k,5.0k,10.5k,13.1k,3.2k,10.1k,9.6k,20.6k,16.4k,3.7k
1001070081,15.5k,6.2k,12.8k,14.7k,1.8k,5.3k,4.6k,10.3k,10.1k,3.9k
1001070082,30.9k,10.8k,13.7k,26.6k,2.9k,8.6k,8.0k,12.5k,13.8k,3.1k
1001070089,10.5k,2.8k,14.4k,10.1k,3.3k,4.7k,4.6k,12.2k,8.3k,1.2k
1001070100,24.3k,8.3k,12.4k,17.3k,5.7k,7.3k,5.1k,27.7k,14.9k,10.4k
1001080064,12.4k,6.1k,14.7k,16.2k,1.4k,13.3k,7.9k,10.8k,19.0k,5.1k
1001080068,7.3k,4.3k,16.1k,20.4k,2.4k,6.8k,6.3k,12.8k,16.2k,2.2k
1001080081,38.4k,18.8k,25.7k,48.1k,8.1k,22.2k,10.8k,46.6k,39.4k,11.9k
1001080093,13.3k,15.6k,13.3k,20.9k,4.9k,12.4k,6.7k,19.0k,15.8k,2.5k
1001080103,13.5k,6.3k,11.0k,14.7k,2.0k,12.2k,11.1k,21.2k,25.5k,3.6k
1001080179,13.0k,9.0k,20.0k,33.6k,6.7k,16.3k,8.8k,17.0k,17.5k,3.1k
1001080182,14.0k,6.9k,14.4k,22.4k,7.1k,13.6k,8.9k,13.4k,22.0k,3.6k
1001080201,13.3k,9.1k,8.0k,8.8k,2.8k,11.2k,8.1k,18.3k,11.7k,5.6k
1001080211,20.3k,5.1k,14.0k,17.6k,3.9k,7.9k,4.5k,4.9k,10.3k,3.9k
1001080217,7.6k,7.7k,12.6k,17.8k,3.9k,26.6k,8.8k,20.5k,21.8k,4.1k
1001080228,18.5k,17.6k,30.4k,23.4k,4.8k,18.6k,18.9k,32.4k,34.1k,2.6k
1001080232,9.8k,7.3k,6.3k,13.3k,6.1k,10.6k,3.0k,8.1k,8.7k,2.3k
1001090009,10.3k,6.2k,19.0k,8.1k,4.4k,29.4k,10.7k,18.1k,22.8k,2.8k
1001090010,18.2k,10.5k,20.2k,13.8k,6.2k,13.7k,12.2k,24.4k,16.4k,9.0k
1001090016,7.9k,7.0k,6.1k,10.2k,2.1k,4.8k,10.3k,10.5k,20.5k,4.4k
1001090019,4.1k,7.7k,12.7k,10.2k,4.5k,16.6k,6.0k,7.4k,12.7k,6.7k
1001090024,16.9k,9.6k,16.9k,18.8k,10.5k,12.6k,9.1k,23.9k,33.0k,6.6k
1001090032,6.9k,6.9k,27.6k,15.3k,4.0k,13.6k,7.6k,26.8k,23.4k,7.5k
1001090037,14.1k,6.6k,19.1k,12.4k,4.1k,5.5k,7.4k,12.6k,14.0k,2.4k
1001090042,14.4k,5.2k,34.6k,22.5k,1.5k,21.4k,9.4k,19.6k,25.1k,4.1k
1001090051,7.0k,7.4k,30.5k,30.2k,2.6k,24.4k,7.0k,30.4k,23.7k,7.2k
1001090057,15.0k,10.4k,22.5k,19.7k,5.3k,10.0k,5.4k,26.7k,56.9k,5.1k
1001090074,25.5k,16.0k,40.0k,29.8k,13.3k,26.5k,17.9k,28.7k,30.3k,11.8k
1001090089,17.7k,15.2k,15.5k,12.3k,6.3k,9.1k,11.6k,17.2k,8.7k,5.7k
1001090090,5.5k,5.1k,10.0k,10.6k,5.6k,6.2k,8.9k,13.9k,30.5k,2.2k
1001090096,6.2k,2.8k,8.7k,9.7k,1.1k,9.6k,6.7k,20.2k,10.5k,2.5k
1001090098,10.9k,9.5k,26.5k,20.0k,6.0k,22.7k,10.6k,21.0k,23.0k,5.4k
1001090100,10.5k,9.9k,11.8k,12.2k,4.0k,13.7k,7.9k,18.9k,22.9k,4.4k
1001090105,11.1k,18.4k,30.9k,20.6k,10.7k,6.3k,8.3k,20.6k,18.2k,5.8k
1001090113,8.4k,4.7k,10.9k,9.8k,2.6k,10.0k,13.0k,24.6k,25.7k,2.4k
1001090119,18.1k,7.0k,10.1k,11.6k,1.5k,16.7k,4.5k,16.9k,26.7k,7.5k
1001090130,12.7k,1.6k,11.4k,11.2k,5.5k,14.3k,7.5k,15.5k,13.9k,3.0k
1001090145,11.4k,10.4k,26.3k,21.0k,5.5k,9.5k,10.7k,16.5k,27.2k,5.7k
1001090154,13.0k,10.1k,10.6k,14.6k,8.3k,15.7k,14.1k,14.8k,21.6k,5.0k
1001090170,18.6k,10.1k,24.6k,20.8k,6.2k,24.4k,10.6k,23.4k,24.6k,5.1k
1001090181,9.0k,7.8k,18.1k,8.0k,1.0k,3.3k,3.7k,7.5k,11.2k,3.1k
1001090187,24.7k,12.2k,36.3k,27.3k,5.3k,15.9k,14.9k,31.0k,40.3k,8.1k
1001090193,7.9k,6.3k,16.7k,22.6k,4.4k,7.4k,6.9k,12.1k,24.1k,3.4k
1001090200,13.8k,15.0k,14.6k,23.4k,6.3k,11.7k,4.5k,16.8k,8.3k,7.0k
1001090206,16.4k,10.4k,25.6k,21.3k,3.7k,23.4k,7.8k,28.2k,26.4k,5.5k
1001100009,15.8k,11.2k,13.9k,10.9k,5.0k,11.5k,6.1k,17.9k,7.5k,3.7k
1001100015,20.8k,12.0k,17.5k,28.2k,3.4k,18.5k,9.4k,17.5k,16.7k,4.8k
1001100016,11.1k,8.2k,8.8k,26.1k,2.8k,17.3k,8.1k,25.0k,13.6k,4.6k
1001100017,13.8k,10.5k,8.0k,10.7k,5.0k,19.9k,10.7k,16.0k,16.3k,5.4k
1001100055,15.2k,10.1k,24.2k,10.4k,7.7k,16.7k,13.4k,25.1k,40.1k,3.6k
1001100063,21.5k,6.1k,29.5k,14.9k,5.4k,10.0k,12.4k,9.1k,18.9k,8.3k
1001100064,13.4k,9.3k,36.0k,25.4k,7.7k,18.9k,6.2k,19.3k,29.1k,2.2k
1001100072,21.4k,9.1k,21.5k,20.7k,4.8k,11.7k,7.4k,28.1k,24.4k,6.9k
1001100073,16.6k,10.0k,15.7k,18.1k,5.9k,10.0k,9.5k,12.5k,13.8k,3.3k
