Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001040100,2.6k,3.0k,1.5k,3.4k,2.2k,10.2k,3.8k,8.6k,4.6k,7.6k
1001040103,16.6k,9.2k,10.4k,7.4k,6.8k,14.5k,17.3k,11.5k,9.9k,7.2k
1001040111,4.9k,3.8k,5.5k,2.9k,6.6k,9.3k,6.5k,5.3k,8.5k,6.3k
1001040113,6.3k,14.6k,10.3k,8.8k,10.4k,10.7k,12.7k,15.4k,13.0k,12.3k
1001040117,7.2k,4.5k,4.7k,4.0k,4.2k,9.5k,10.1k,7.5k,4.7k,3.8k
1001040123,2.9k,3.8k,5.4k,2.0k,2.5k,3.7k,2.7k,2.2k,2.2k,1.4k
1001040125,18.5k,9.2k,12.9k,9.2k,10.4k,10.4k,6.2k,3.3k,4.6k,8.2k
1001040132,4.8k,6.3k,5.1k,4.2k,4.9k,5.6k,2.3k,11.7k,4.0k,5.7k
1001040140,6.5k,6.8k,7.6k,2.5k,3.1k,11.6k,8.0k,6.1k,7.5k,6.5k
1001040142,2.2k,1.2k,2.1k,2.6k,1.6k,9.2k,4.2k,5.7k,5.0k,7.9k
1001040154,6.6k,10.8k,11.8k,4.5k,7.3k,12.5k,10.1k,10.4k,7.9k,6.0k
1001040161,8.1k,5.8k,5.8k,4.7k,12.5k,8.7k,22.4k,12.3k,7.1k,8.6k
1001040172,10.8k,5.5k,6.5k,3.3k,3.8k,9.4k,5.0k,5.8k,4.6k,5.9k
1001050098,6.6k,5.3k,4.8k,4.1k,6.1k,8.4k,8.4k,5.7k,3.3k,7.1k
1001050114,7.3k,7.2k,5.0k,5.5k,6.4k,8.4k,9.2k,9.1k,6.0k,5.9k
1001050123,5.5k,4.2k,7.6k,4.8k,3.7k,7.2k,4.8k,6.6k,4.9k,4.1k
1001050133,4.5k,3.2k,5.1k,2.3k,5.1k,6.5k,3.7k,5.1k,4.1k,5.6k
1001050144,5.5k,5.5k,5.7k,5.0k,7.3k,13.8k,9.2k,3.1k,3.5k,5.8k
1001050156,13.2k,9.1k,12.9k,9.3k,12.0k,8.9k,7.5k,15.3k,6.7k,9.8k
1001050166,7.7k,13.0k,7.8k,5.8k,5.3k,6.0k,12.0k,8.1k,5.2k,4.6k
1001050175,3.4k,2.1k,5.2k,1.8k,4.2k,7.7k,2.7k,2.8k,1.5k,5.1k
